Date,Price,Cash,Inventory,Avg_Cost,Total_Value
2026-04-29 17:40:00,53.7598991394043,1000.0,0,0.0,1000.0
2026-04-29 17:45:00,53.77000045776367,1000.0,0,0.0,1000.0
2026-04-29 17:50:00,53.775001525878906,1000.0,0,0.0,1000.0
2026-04-29 17:55:00,53.790000915527344,1000.0,0,0.0,1000.0
2026-04-29 18:00:00,53.730098724365234,1000.0,0,0.0,1000.0
2026-04-29 18:05:00,53.71500015258789,1000.0,0,0.0,1000.0
2026-04-29 18:10:00,53.729698181152344,1000.0,0,0.0,1000.0
2026-04-29 18:15:00,53.77000045776367,1000.0,0,0.0,1000.0
2026-04-29 18:20:00,53.77000045776367,1000.0,0,0.0,1000.0
2026-04-29 18:25:00,53.74449920654297,1000.0,0,0.0,1000.0
2026-04-29 18:30:00,53.744998931884766,1000.0,0,0.0,1000.0
2026-04-29 18:35:00,53.76499938964844,1000.0,0,0.0,1000.0
2026-04-29 18:40:00,53.72999954223633,1000.0,0,0.0,1000.0
2026-04-29 18:45:00,53.775001525878906,1000.0,0,0.0,1000.0
2026-04-29 18:50:00,53.79499816894531,1000.0,0,0.0,1000.0
2026-04-29 18:55:00,53.84000015258789,1000.0,0,0.0,1000.0
2026-04-29 19:00:00,53.834999084472656,1000.0,0,0.0,1000.0
2026-04-29 19:05:00,53.83000183105469,1000.0,0,0.0,1000.0
2026-04-29 19:10:00,53.86000061035156,1000.0,0,0.0,1000.0
2026-04-29 19:15:00,53.869998931884766,1000.0,0,0.0,1000.0
2026-04-29 19:20:00,53.86989974975586,1000.0,0,0.0,1000.0
2026-04-29 19:25:00,53.8650016784668,1000.0,0,0.0,1000.0
2026-04-29 19:30:00,53.829898834228516,1000.0,0,0.0,1000.0
2026-04-29 19:35:00,53.839900970458984,1000.0,0,0.0,1000.0
2026-04-29 19:40:00,53.82320022583008,1000.0,0,0.0,1000.0
2026-04-29 19:45:00,53.825801849365234,1000.0,0,0.0,1000.0
2026-04-29 19:50:00,53.839698791503906,1000.0,0,0.0,1000.0
2026-04-29 19:55:00,53.875,1000.0,0,0.0,1000.0
2026-04-30 13:30:00,53.90999984741211,1000.0,0,0.0,1000.0
2026-04-30 13:35:00,53.8650016784668,1000.0,0,0.0,1000.0
2026-04-30 13:40:00,53.91999816894531,1000.0,0,0.0,1000.0
2026-04-30 13:45:00,53.88999938964844,1000.0,0,0.0,1000.0
2026-04-30 13:50:00,53.80149841308594,1000.0,0,0.0,1000.0
2026-04-30 13:55:00,53.810001373291016,1000.0,0,0.0,1000.0
2026-04-30 14:00:00,53.85499954223633,1000.0,0,0.0,1000.0
2026-04-30 14:05:00,53.790000915527344,1000.0,0,0.0,1000.0
2026-04-30 14:10:00,53.814998626708984,1000.0,0,0.0,1000.0
2026-04-30 14:15:00,53.782100677490234,1000.0,0,0.0,1000.0
2026-04-30 14:20:00,53.818599700927734,1000.0,0,0.0,1000.0
2026-04-30 14:25:00,53.79970169067383,1000.0,0,0.0,1000.0
2026-04-30 14:30:00,53.78150177001953,1000.0,0,0.0,1000.0
2026-04-30 14:35:00,53.749900817871094,1000.0,0,0.0,1000.0
2026-04-30 14:40:00,53.82500076293945,1000.0,0,0.0,1000.0
2026-04-30 14:45:00,53.86899948120117,1000.0,0,0.0,1000.0
2026-04-30 14:50:00,53.92250061035156,1000.0,0,0.0,1000.0
2026-04-30 14:55:00,53.95000076293945,1000.0,0,0.0,1000.0
2026-04-30 15:00:00,53.959999084472656,1000.0,0,0.0,1000.0
2026-04-30 15:05:00,53.989898681640625,1000.0,0,0.0,1000.0
2026-04-30 15:10:00,53.98500061035156,1000.0,0,0.0,1000.0
2026-04-30 15:15:00,53.98979949951172,1000.0,0,0.0,1000.0
2026-04-30 15:20:00,53.97999954223633,1000.0,0,0.0,1000.0
2026-04-30 15:25:00,53.9900016784668,1000.0,0,0.0,1000.0
2026-04-30 15:30:00,53.994998931884766,1000.0,0,0.0,1000.0
2026-04-30 15:35:00,53.95500183105469,1000.0,0,0.0,1000.0
2026-04-30 15:40:00,53.94419860839844,1000.0,0,0.0,1000.0
2026-04-30 15:45:00,53.95989990234375,1000.0,0,0.0,1000.0
2026-04-30 15:50:00,53.994998931884766,1000.0,0,0.0,1000.0
2026-04-30 15:55:00,53.974998474121094,1000.0,0,0.0,1000.0
2026-04-30 16:00:00,53.970001220703125,1000.0,0,0.0,1000.0
2026-04-30 16:05:00,53.97999954223633,1000.0,0,0.0,1000.0
2026-04-30 16:10:00,54.01499938964844,1000.0,0,0.0,1000.0
2026-04-30 16:15:00,54.02000045776367,1000.0,0,0.0,1000.0
2026-04-30 16:20:00,53.994998931884766,1000.0,0,0.0,1000.0
2026-04-30 16:25:00,54.0,1000.0,0,0.0,1000.0
2026-04-30 16:30:00,54.00910186767578,1000.0,0,0.0,1000.0
2026-04-30 16:35:00,54.002498626708984,1000.0,0,0.0,1000.0
2026-04-30 16:40:00,53.97909927368164,1000.0,0,0.0,1000.0
2026-04-30 16:45:00,53.989898681640625,1000.0,0,0.0,1000.0
2026-04-30 16:50:00,53.95000076293945,1000.0,0,0.0,1000.0
2026-04-30 16:55:00,53.95000076293945,1000.0,0,0.0,1000.0
2026-04-30 17:00:00,54.0,1000.0,0,0.0,1000.0
2026-04-30 17:05:00,54.0,1000.0,0,0.0,1000.0
2026-04-30 17:10:00,54.03499984741211,1000.0,0,0.0,1000.0
2026-04-30 17:15:00,54.025001525878906,1000.0,0,0.0,1000.0
2026-04-30 17:20:00,54.03499984741211,1000.0,0,0.0,1000.0
2026-04-30 17:25:00,54.04999923706055,1000.0,0,0.0,1000.0
2026-04-30 17:30:00,54.07500076293945,1000.0,0,0.0,1000.0
2026-04-30 17:35:00,54.084999084472656,1000.0,0,0.0,1000.0
2026-04-30 17:40:00,54.080101013183594,1000.0,0,0.0,1000.0
2026-04-30 17:45:00,54.091400146484375,1000.0,0,0.0,1000.0
2026-04-30 17:50:00,54.10499954223633,1000.0,0,0.0,1000.0
2026-04-30 17:55:00,54.130001068115234,1000.0,0,0.0,1000.0
2026-04-30 18:00:00,54.16849899291992,1000.0,0,0.0,1000.0
2026-04-30 18:05:00,54.154998779296875,1000.0,0,0.0,1000.0
2026-04-30 18:10:00,54.154998779296875,1000.0,0,0.0,1000.0
2026-04-30 18:15:00,54.1599006652832,1000.0,0,0.0,1000.0
2026-04-30 18:20:00,54.14500045776367,1000.0,0,0.0,1000.0
2026-04-30 18:25:00,54.14500045776367,1000.0,0,0.0,1000.0
2026-04-30 18:30:00,54.15769958496094,1000.0,0,0.0,1000.0
2026-04-30 18:35:00,54.165000915527344,1000.0,0,0.0,1000.0
2026-04-30 18:40:00,54.160701751708984,1000.0,0,0.0,1000.0
2026-04-30 18:45:00,54.154998779296875,1000.0,0,0.0,1000.0
2026-04-30 18:50:00,54.154998779296875,1000.0,0,0.0,1000.0
2026-04-30 18:55:00,54.1349983215332,1000.0,0,0.0,1000.0
2026-04-30 19:00:00,54.13999938964844,1000.0,0,0.0,1000.0
2026-04-30 19:05:00,54.16130065917969,1000.0,0,0.0,1000.0
2026-04-30 19:10:00,54.185001373291016,1000.0,0,0.0,1000.0
2026-04-30 19:15:00,54.185001373291016,1000.0,0,0.0,1000.0
2026-04-30 19:20:00,54.185001373291016,1000.0,0,0.0,1000.0
2026-04-30 19:25:00,54.17499923706055,1000.0,0,0.0,1000.0
2026-04-30 19:30:00,54.185001373291016,1000.0,0,0.0,1000.0
2026-04-30 19:35:00,54.185001373291016,1000.0,0,0.0,1000.0
2026-04-30 19:40:00,54.20009994506836,1000.0,0,0.0,1000.0
2026-04-30 19:45:00,54.20500183105469,1000.0,0,0.0,1000.0
2026-04-30 19:50:00,54.17499923706055,1000.0,0,0.0,1000.0
2026-04-30 19:55:00,54.16999816894531,1000.0,0,0.0,1000.0
2026-05-01 13:30:00,54.43000030517578,1000.0,0,0.0,1000.0
