Datetime,Close,High,Low,Open,Volume,Adj Close
2026-05-06 09:35:00-04:00,29.45989990234375,29.45989990234375,29.450000762939453,29.450000762939453,3417,29.45989990234375
2026-05-06 12:25:00-04:00,29.140100479125977,29.170000076293945,29.139999389648438,29.170000076293945,2060,29.140100479125977
2026-05-06 12:30:00-04:00,29.1299991607666,29.1299991607666,29.121000289916992,29.1299991607666,672,29.1299991607666
2026-05-06 13:25:00-04:00,29.29170036315918,29.459999084472656,29.29170036315918,29.459999084472656,0,29.29170036315918
2026-05-07 10:30:00-04:00,29.0,29.0,29.0,29.0,115,29.0
2026-05-07 10:45:00-04:00,29.260400772094727,29.260400772094727,29.149999618530273,29.149999618530273,0,29.260400772094727
2026-05-08 09:50:00-04:00,29.15999984741211,29.15999984741211,29.15999984741211,29.15999984741211,127,29.15999984741211
2026-05-08 13:20:00-04:00,29.274999618530273,29.274999618530273,29.274999618530273,29.274999618530273,550,29.274999618530273
2026-05-08 13:35:00-04:00,29.239999771118164,29.240999221801758,29.239999771118164,29.240999221801758,249,29.239999771118164
2026-05-08 14:55:00-04:00,29.37540054321289,29.549999237060547,29.37540054321289,29.549999237060547,0,29.37540054321289
2026-05-11 11:10:00-04:00,30.43400001525879,30.43400001525879,29.934999465942383,29.934999465942383,9,30.43400001525879
2026-05-13 15:05:00-04:00,30.010400772094727,30.40999984741211,30.010400772094727,30.40999984741211,6,30.010400772094727
2026-05-22 13:00:00-04:00,29.497299194335938,29.65999984741211,29.497299194335938,29.65999984741211,501,29.497299194335938
2026-05-27 12:10:00-04:00,29.125,29.260000228881836,29.125,29.239999771118164,1314,29.125
2026-05-27 12:15:00-04:00,29.309999465942383,29.309999465942383,29.05069923400879,29.135000228881836,0,29.309999465942383
2026-06-03 09:30:00-04:00,29.40999984741211,29.440000534057617,29.40999984741211,29.440000534057617,2002,29.40999984741211
2026-06-03 13:55:00-04:00,29.485000610351562,29.489999771118164,29.485000610351562,29.489999771118164,0,29.485000610351562
2026-06-04 09:35:00-04:00,28.736099243164062,29.290000915527344,28.736099243164062,29.18000030517578,20,28.736099243164062
2026-06-09 10:00:00-04:00,28.637100219726562,28.860000610351562,28.637100219726562,28.860000610351562,1,28.637100219726562
2026-06-10 15:35:00-04:00,28.59480094909668,28.739999771118164,28.459999084472656,28.729999542236328,5700,28.59480094909668
