Datetime,Close,High,Low,Open,Volume,Adj Close
2026-04-29 09:30:00-04:00,665.5700073242188,669.0,665.2501220703125,668.9099731445312,611658,665.5700073242188
2026-04-29 09:35:00-04:00,666.3499755859375,666.4799194335938,664.030029296875,665.4149780273438,218309,666.3499755859375
2026-04-29 09:40:00-04:00,664.8699951171875,667.02001953125,664.1199951171875,666.27001953125,169793,664.8699951171875
2026-04-29 09:45:00-04:00,667.530029296875,667.9598999023438,663.8084106445312,664.8699951171875,217466,667.530029296875
2026-04-29 09:50:00-04:00,669.739990234375,669.8800048828125,667.0100708007812,667.385009765625,179616,669.739990234375
2026-04-29 09:55:00-04:00,669.5850219726562,670.0,668.5399780273438,669.739990234375,176289,669.5850219726562
2026-04-29 10:00:00-04:00,670.5963745117188,670.8499755859375,668.5,669.5999755859375,192775,670.5963745117188
2026-04-29 10:05:00-04:00,670.8400268554688,671.0499877929688,670.010009765625,670.6900024414062,192042,670.8400268554688
2026-04-29 10:10:00-04:00,672.5800170898438,672.6599731445312,670.3099975585938,670.8400268554688,255190,672.5800170898438
2026-04-29 10:15:00-04:00,671.3099975585938,673.219970703125,671.2000122070312,672.636474609375,240179,671.3099975585938
2026-04-29 10:20:00-04:00,672.0999755859375,672.0999755859375,670.2999877929688,671.3099975585938,116245,672.0999755859375
2026-04-29 10:25:00-04:00,671.969970703125,672.3699951171875,671.1599731445312,672.0999755859375,110202,671.969970703125
2026-04-29 10:30:00-04:00,672.5499877929688,672.6500244140625,670.47998046875,671.8699951171875,93852,672.5499877929688
2026-04-29 10:35:00-04:00,673.4249877929688,673.7750244140625,672.4149780273438,672.5499877929688,215375,673.4249877929688
2026-04-29 10:40:00-04:00,672.905029296875,673.9400024414062,672.0789794921875,673.4249877929688,121690,672.905029296875
2026-04-29 10:45:00-04:00,671.27001953125,673.1300048828125,670.6799926757812,673.0,110834,671.27001953125
2026-04-29 10:50:00-04:00,671.780029296875,672.4099731445312,670.3800048828125,671.280029296875,87457,671.780029296875
2026-04-29 10:55:00-04:00,672.0850219726562,672.4600219726562,671.6300048828125,671.8099975585938,66362,672.0850219726562
2026-04-29 11:00:00-04:00,671.260009765625,672.22998046875,671.0999755859375,672.0999755859375,136078,671.260009765625
2026-04-29 11:05:00-04:00,670.4299926757812,671.5349731445312,670.10498046875,671.1599731445312,102328,670.4299926757812
2026-04-29 11:10:00-04:00,668.8599853515625,670.4000244140625,668.8049926757812,670.4000244140625,149051,668.8599853515625
2026-04-29 11:15:00-04:00,670.0650024414062,670.3699951171875,668.6799926757812,668.7899780273438,150007,670.0650024414062
2026-04-29 11:20:00-04:00,671.0501098632812,671.1500244140625,669.857177734375,670.1300048828125,132401,671.0501098632812
2026-04-29 11:25:00-04:00,671.7849731445312,671.9600219726562,671.0700073242188,671.1099853515625,131556,671.7849731445312
2026-04-29 11:30:00-04:00,671.0399780273438,672.219970703125,670.9299926757812,671.7849731445312,185976,671.0399780273438
2026-04-29 11:35:00-04:00,671.1300048828125,671.47998046875,670.469970703125,671.1699829101562,102438,671.1300048828125
2026-04-29 11:40:00-04:00,671.0399780273438,671.6099243164062,671.02001953125,671.1300048828125,59814,671.0399780273438
2026-04-29 11:45:00-04:00,671.1174926757812,671.72998046875,670.89501953125,671.0,62990,671.1174926757812
2026-04-29 11:50:00-04:00,668.739990234375,671.5,668.5,671.1900024414062,181694,668.739990234375
2026-04-29 11:55:00-04:00,669.219970703125,669.239990234375,667.8699951171875,669.0,91968,669.219970703125
2026-04-29 12:00:00-04:00,669.0499877929688,669.489990234375,668.75,669.010009765625,64774,669.0499877929688
2026-04-29 12:05:00-04:00,670.8950805664062,671.010009765625,668.9450073242188,669.1799926757812,131211,670.8950805664062
2026-04-29 12:10:00-04:00,671.6500244140625,672.0,670.9000244140625,670.9000244140625,117646,671.6500244140625
2026-04-29 12:15:00-04:00,670.219970703125,672.1699829101562,670.1199951171875,671.7000122070312,150560,670.219970703125
2026-04-29 12:20:00-04:00,669.5349731445312,670.5499877929688,669.177001953125,670.22998046875,71379,669.5349731445312
2026-04-29 12:25:00-04:00,669.1199951171875,669.7000122070312,668.9000244140625,669.5999755859375,80712,669.1199951171875
2026-04-29 12:30:00-04:00,667.1300048828125,669.1099853515625,667.0399780273438,669.1099853515625,96257,667.1300048828125
2026-04-29 12:35:00-04:00,668.0900268554688,668.1199951171875,666.5900268554688,667.1699829101562,92608,668.0900268554688
2026-04-29 12:40:00-04:00,668.27001953125,669.0,667.5700073242188,668.1300048828125,186792,668.27001953125
2026-04-29 12:45:00-04:00,668.02001953125,668.3099975585938,667.7100830078125,668.302001953125,58528,668.02001953125
2026-04-29 12:50:00-04:00,667.6649780273438,668.9099731445312,667.5001220703125,668.0599975585938,76693,667.6649780273438
2026-04-29 12:55:00-04:00,667.6849975585938,668.2899169921875,667.3104858398438,667.6199951171875,62163,667.6849975585938
2026-04-29 13:00:00-04:00,667.8900146484375,667.9998779296875,667.4650268554688,667.6199951171875,56853,667.8900146484375
2026-04-29 13:05:00-04:00,669.9998779296875,670.0,667.8499755859375,667.9149780273438,100710,669.9998779296875
2026-04-29 13:10:00-04:00,670.0800170898438,670.5499877929688,669.5800170898438,669.9199829101562,83844,670.0800170898438
2026-04-29 13:15:00-04:00,670.27001953125,670.8300170898438,669.9099731445312,670.0700073242188,126527,670.27001953125
2026-04-29 13:20:00-04:00,670.419921875,671.0549926757812,670.25,670.280029296875,105446,670.419921875
2026-04-29 13:25:00-04:00,670.6699829101562,670.8400268554688,669.7301025390625,670.419921875,66295,670.6699829101562
