Datetime,Close,High,Low,Open,Volume,Adj Close
2026-04-29 09:30:00-04:00,444.239990234375,447.05499267578125,442.410888671875,445.36248779296875,610992,444.239990234375
2026-04-29 09:35:00-04:00,445.2099914550781,445.5799865722656,443.17999267578125,444.1400146484375,163796,445.2099914550781
2026-04-29 09:40:00-04:00,445.0050048828125,446.0400085449219,444.29998779296875,445.20001220703125,127894,445.0050048828125
2026-04-29 09:45:00-04:00,443.8399963378906,445.3599853515625,443.5299987792969,444.8999938964844,104332,443.8399963378906
2026-04-29 09:50:00-04:00,445.92999267578125,446.260009765625,443.55499267578125,443.739990234375,58519,445.92999267578125
2026-04-29 09:55:00-04:00,445.79998779296875,447.010009765625,445.6000061035156,445.95001220703125,74429,445.79998779296875
2026-04-29 10:00:00-04:00,445.2650146484375,445.8999938964844,444.57000732421875,445.7850036621094,67300,445.2650146484375
2026-04-29 10:05:00-04:00,444.44000244140625,445.6099853515625,443.9599914550781,445.2200012207031,42015,444.44000244140625
2026-04-29 10:10:00-04:00,445.0899963378906,445.42498779296875,443.95001220703125,444.3999938964844,67672,445.0899963378906
2026-04-29 10:15:00-04:00,445.95001220703125,446.06988525390625,444.7099914550781,445.010009765625,67718,445.95001220703125
2026-04-29 10:20:00-04:00,447.0150146484375,447.2300109863281,445.5899963378906,445.9200134277344,76664,447.0150146484375
2026-04-29 10:25:00-04:00,447.7300109863281,448.44000244140625,446.7200012207031,447.0899963378906,141683,447.7300109863281
2026-04-29 10:30:00-04:00,448.6499938964844,448.8595886230469,447.29998779296875,447.7099914550781,96883,448.6499938964844
2026-04-29 10:35:00-04:00,449.5400085449219,449.69000244140625,448.6099853515625,448.6600036621094,115047,449.5400085449219
2026-04-29 10:40:00-04:00,449.1300964355469,449.5400085449219,448.6000061035156,449.5400085449219,90175,449.1300964355469
2026-04-29 10:45:00-04:00,448.0299987792969,449.5249938964844,448.0299987792969,449.1794128417969,103095,448.0299987792969
2026-04-29 10:50:00-04:00,449.0199890136719,449.0299987792969,447.8999938964844,448.010009765625,38836,449.0199890136719
